company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,founding_year,org_uuid,already_scraped,snapshot_in_window
Yale Apartments,2021-11-16,https://liveatyale.com/,"Houston, Texas, United States",Real Estate,Property Management,1212520.0,"Yale Apartments in Houston, TX near Independence Heights, offers affordable, spacious living in a convenient and safe location. Friendly neighbors and easy access to major roads deliver a good lifestyle for tenants.",11-50,,,,,,,1.0,11-50,Private,,,,,,6,2021,55993,False,False
Male Excel,2019-01-01,https://maleexcel.com/,"Charlotte, North Carolina, United States",Health Care,"Health Care, Medical",291845.0,,51-100,,,,,,,2.0,51-100,Private,,,0.0,2.0,,6,2019,28292,False,False
Piecework Puzzles,2019-01-01,https://www.pieceworkpuzzles.com,"Los Angeles, California, United States","Community and Lifestyle, Gaming, Navigation and Mapping","Casual Games, Indoor Positioning, Leisure",296903.0,Piecework is a puzzle company dedicated to quality time in the great indoors. The Piecework is an antidote to an obsessive work culture and an addiction to screens. They set out to make puzzles that are as enjoyable to look at as they are to compose.,1-10,,,,,,,,1-10,Private,,,0.0,1.0,,6,2019,28569,False,False
Bizzerty,2019-01-01,https://bizzerty.com,"Orlando, Florida, United States","Other, Real Estate","Commercial, Real Estate, Residential",1148319.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2019,54765,False,False
Aditum Bio,2019-01-01,https://www.aditumbio.com/,"San Francisco, California, United States","Financial Services, Health Care, Lending and Investments","Health Care, Medical, Therapeutics, Venture Capital",169748.0,"Aditum Bio is an investment fund that specializes in acquiring and developing pharmaceutical assets. It gives patients access to medicines that may not otherwise be developed. Aditum Bio was founded on 2019 and is headquartered in San Francisco, California.",11-50,,,,,,,3.0,11-50,Private,,,,,,6,2019,19837,False,False
11:11 Media,2021-01-01,http://www.parishilton.com,"Beverly Hills, California, United States","Content and Publishing, Media and Entertainment, Music and Audio","Music, News",133919.0,"11:11 Media is a global media platform founded by Paris Hilton and Bruce Gersh. 11:11 Media has launched divisions across TV (Slivington Manor Entertainment), audio (London Audio), digital (11:11 Digital), licensing, impact, and more. 11:11 Media is stacked with an experienced management team with experience across Disney, Time Inc., ITV, Viacom, NBCU and more. Mission: To elevate creator brands and IP. Vision: To elevate with purpose and contribute to society by creating thought provoking, impactful, premium entertainment experiences and products. Key Advantage: Our understanding of creator-led brands with scale, authenticity and purpose.",11-50,,,,,,,1.0,11-50,Private,,,,,,6,2021,16895,False,False
Birch Social,2020-01-01,https://www.birch.social/,"Boston, Massachusetts, United States","Advertising, Sales and Marketing","Advertising, Marketing",2558648.0,Birch transforms small businesses into imaginative brands that tell worldbuilding stories. We specialize in all things social media and Gen Z. We’d love to show you how Birch can transform your brand.,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2020,81936,False,False
Cyber Protection Services,2019-01-01,https://www.cyberprotection.com,"Baltimore, Maryland, United States","Education, Information Technology, Privacy and Security","Cyber Security, Information Technology, Training",1227075.0,,11-50,,,,,,,1.0,11-50,Private,,,,,,6,2019,57084,False,False
Plain Solutions,2018-01-01,https://plainsolutions.co/#thumbscore,"Wichita, Kansas, United States","Data and Analytics, Information Technology, Professional Services","Business Development, Business Information Systems, Business Intelligence",848973.0,"Plain Solutions is a quantum-powered engine for insurers to offer financial well-being to individuals, giving each a personalized financial GPS for everyday guidance and education.",1-10,1.0,Seed,2022-01-01,,Seed,,,1-10,Private,,,,,,2,2018,48579,False,False
DefensX,2018-01-01,https://www.defensx.com,"New York, New York, United States","Information Technology, Privacy and Security","Cyber Security, Network Security, Security",282064.0,"DefensX makes sure the users are safe working anywhere on any network or device including desktops, laptops, and, iOS & Android. DefensX bundles Remote Browser Isolation, Zero Trust File Protection, and Zero Trust Credential Exposure functionalities for secure remote work.",11-50,1.0,,2023-04-05,,Venture - Series Unknown,,,11-50,Private,,,,,,3,2018,27688,False,False
Allied Identity,2020-01-01,https://alliedidentity.com/,"Beverly Hills, California, United States","Biotechnology, Data and Analytics, Information Technology, Science and Engineering, Software","Biometrics, Information Services, Information Technology, Software",2407771.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2020,79651,False,False
Slap,2020-01-01,https://slap.events/,"New York, New York, United States","Apps, Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Software","Messaging, Mobile Apps, Social Network, Software",628705.0,"The social invitation has been reimagined as a ""group event story""™ to supercharge your social life. Start pregaming your next party, trip or night out with friends now, to enjoy the future in the present. Slap is more useful than a group chat, but more fun than a calendar. -- Half the fun of doing something is the anticipation of doing it, but who likes to make plans? It can be such a hacked together hassle across too many apps, so we decided to fix that. We've turned the map into a video-based social calendar with group chat that captures future plans with a collaborative ""group event story""™ consisting of a Video Invite® + Video RSVPs. Imagine a fun video walkie talkie-like experience. There are plenty of invite services that ‘list’ who’s coming to your party or event but none of them ‘show you’ who’s coming and how excited they are to join in. Have a good time between the good times with Slap. Watch the hype and momentum build for what you and your friends are looking forward to doing. ****************** How to use Slap? ****************** Slap: Bored? Record a Slap (Video Invite®) to start a ""group event story""™ telling your friends or the world what you want to do. Personalize them with Lenses powered by Snap AR. Then pin the location of where you’ll be and when on your map. Explore: Looking for something to do? Surf the Slap Map to see what your friends have posted they’ll be doing. Don't miss out, event stories disappear 24 hours after the fun starts in real life. Slap back: Find something interesting to do? Slap back by recording a Video RSVP to tell your friends you’re in. Start enjoying the anticipation as the Slaps start coming in and you see how psyched everyone is. Messaging: Once you Slap back that you'll be joining in, you'll unlock the group event chat with everyone else who will be going to what's being planned before, during and after the event. **************** When all of your favorite people are sharing and discovering things for you to join in on, life will get a lot more interesting and memorable. That’s our vision and we appreciate you helping to spread the word with your closest friends. We’ve worked hard to bring you Slap and we're having a lot of fun doing it. We would love to hear what you like, don’t like or want to see in the future. Thanks in advance for letting us know at: helpme@slap.events. Follow us on TikTok and Instagram @Slap.Sounds.Like.A.Plan and don’t forget to #SlapSoundsLikeAPlan so we can see all the fun you’re having.",1-10,,,,,,,2.0,1-10,Private,,,,,,6,2020,42334,False,False
Veritux,2018-01-01,https://www.veritux.com,"New York, New York, United States",Professional Services,Management Consulting,639553.0,"Veritux is a create opportunities for independent professionals to meet build relationships share lessons learned, and collaborate.",1-10,,,,,,,,1-10,Private,,,,,,6,2018,42700,False,False
Protagona,2021-01-01,https://protagona.com,"Dallas, Texas, United States","Data and Analytics, Information Technology, Internet Services","Cloud Data Services, Data Management, Information Technology",666066.0,"Protagona develops a delivery strategy that integrates various typically separate initiatives into a cohesive approach. The company assists in breaking free from the continuous cycle of reactivity by promptly addressing tactical obstacles and outlining the path to establish lasting capabilities. Whether aiming to expedite initial cloud migration or transition into a data-driven organization, the team possesses both industry and engineering expertise to support in achieving objectives.",11-50,,,,,,,1.0,11-50,Private,,,,,,6,2021,43488,False,False
Event Architecture,2018-01-01,https://www.event-architecture.com,"Carrollton, Texas, United States","Commerce and Shopping, Events, Media and Entertainment, Real Estate","Architecture, Events, Retail",947279.0,"Event Architecture provides portable and modular architectural structures for indoor or outdoor events. It offers a welcome alternative to tents and shipping containers that are all too common and don’t make the brand impact sponsors are looking for these days. Its solutions can be fully branded, and they come in sizes to meet any need. Event Architecture is committed to both service and unsurpassed product excellence.",1-10,,,,,,,,1-10,Private,,,,,,6,2018,51029,False,False
Alta Benefits,2021-01-01,https://www.altaben.com,"Durham, North Carolina, United States","Financial Services, Professional Services","Consulting, Insurance",1682860.0,"Alta Benefits provides consulting services. It offers cutting-edge HR and benefits solutions to consultants and brokers, as well as total compliance expertise and adherence.",1-10,,M&A,,,,,,1-10,Private,,,,,,5,2021,66853,False,False
Premier Care Management of Georgia,2018-01-01,https://www.premiercmga.com/,"Atlanta, Georgia, United States",Health Care,"Elder Care, Health Care, Health Diagnostics",1212052.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2018,56004,False,False
Lovepawz,2019-10-28,https://lovepawz.com,"New York, New York, United States","Commerce and Shopping, Community and Lifestyle, Other","E-Commerce, Pet, Service Industry",1322420.0,"Lovepawz is a pet specialty retailer providing products, services, and advice for pet owners. It helps pet parents navigate pet parenthood by offering more than just pet supplies and services. Lovepawz "" Your pets second home """,1-10,,,,,,,,1-10,Private,,,,,,6,2019,58135,False,False
Frax'd,2021-01-01,https://www.fraxd.com/,"Berkeley, California, United States",Transportation,"Automotive, Car Sharing",1872162.0,"Frax’d is an online platform delivering increased revenue for dealers by enabling multiple customers to fractionally own an exotic car. The Frax’d solution consists of a dealer platform and an owner app. We make fractional sales, ownership and usage a completely hassle-free experience for everyone involved. ‘Fraxing’ your inventory ensures you’re not left behind by the changing mobility needs of the modern-day car buyer.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2021,69334,False,False
