company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,age,founding_year,org_uuid,already_scraped,snapshot_in_window
BlueWest Opportunities,2019-07-01,https://www.bluewestopportunities.org,"Asheville, North Carolina, United States",Health Care,Health Care,1762433.0,"BlueWest Opportunities offers residential programs for people with autistic and developmental issues. The company roots extend decades prior beginning in the late 1980’s as Blue Ridge Area Foundation, Inc. and Western North Carolina Group Home for Autistic Persons. The services began with ICF-IID residential programs in Buncombe and Madison counties. These specialized residential services offered people being served in State Developmental Center settings an opportunity to move into their communities and experience structured living and services in smaller and more individualized settings. BlueWest Opportunities is licensed by the Division of Health Services Regulation (DHSR). All residential services are funded by Medicaid.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2019,68320,False,False
Ultra Labs,2020-01-01,https://ultralabs.io,"Boise, Idaho, United States","Data and Analytics, Design, Other, Professional Services","Business Development, Product Management, Product Research",907422.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,50048,False,False
Neon CRM,2018-01-01,https://neonone.com/products/neon-crm-overview/,"Chicago, Illinois, United States","Information Technology, Internet Services, Other, Social Impact, Software","Information Services, Information Technology, Internet, Non Profit, Software",216322.0,"For the nonprofit teams who do it all—Neon CRM helps you do more. Manage your donors, members, email, events, fundraising, volunteers and grants all in one easy-to-use platform. Our relationship-focused approach to donor management ensures that your personal touch isn’t lost—but the time-consuming manual work is. Most nonprofit and membership organizations have between 3-5 disconnected databases & software programs for tracking the people, organizations, and transactions important to them.  Due to this fact, most organizations' staff spends an inordinate amount of time ""bouncing"" from system to system trying to connect the scattered data to understand the full 360-degree profile of their constituents.  Neon CRM helps bridge this gap by having everything important that is coming into your organization tracked in one, connected CRM database. Online forms integrate with any website, auto feed to Neon CRM, and allow for real-time processing and recurring payment scheduling.  Whether it is fundraising, membership tracking, events registration, or a combination of these, Neon CRM is built to help your organization capture and track your most important data.This enables your organization to handle many common processes in one unified, ""people-focused"" database and provides seamless interaction to the people and organizations you serve.",101-250,0.0,M&A,,0.0,,0.0,2.0,101-250,Private,,,,,,5,6,2018,23373,False,False
FIND,2021-01-01,https://find.com,"Bradenton, Florida, United States","Internet Services, Media and Entertainment","Internet, Search Engine, Social Media",1100874.0,,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,3,2021,54262,False,False
Covid Act Now,2020-01-01,https://covidactnow.org/,"Covina, California, United States","Government and Military, Information Technology",CivicTech,1354534.0,,51-100,0.0,,,0.0,,0.0,1.0,51-100,Private,,,,,,6,4,2020,59176,False,False
Illinois Avenue Partners,2018-01-01,http://illinoisavepartners.com,"Largo, Florida, United States","Financial Services, Manufacturing, Other, Professional Services","Business Development, Financial Services, Manufacturing, Service Industry",93674.0,"Illinois Avenue Partners is a private investment firm investing in lower middle market businesses in the manufacturing and service industry. The firm is currently managing a series of investments on custom commercial signage manufacturing and related services. Illinois Avenue Partners transforms private businesses into middle market companies and drives value through people, process, and technology.",1-10,4.0,,2023-10-23,5000000.0,Venture - Series Unknown,11025000.0,2.0,1-10,Private,,,,,,1,6,2018,12539,False,False
Demolish Foods,2020-06-08,https://demolishfoods.com,"New York, New York, United States","Biotechnology, Food and Beverage, Science and Engineering","Alternative Protein, Biotechnology, Food and Beverage, Food Processing",234057.0,"Demolish Foods was founded with a mission to build a kinder, more sustainable and healthier world. While demolishing animal slavery and the old way of producing meat is behind the name, making our plant-based meats so delicious that consumers demolish dishes made using them, is also behind it. We are a US headquartered company with our sales and manufacturing setup in NYC and New Jersey respectively. We have a wholly—owned subsidiary in India that is devoted to research & development. While we already have good meat alternatives for minced and shredded meats like burgers and nuggets, we also need good alternatives for whole-cuts like fillets, breasts and steaks which is how majority of the meat is consumed today. This is the unaddressed market that we hope to address with our technologies which are capable of creating precise replicas of whole-cut meats at scale. Our first stop on this journey is chicken - the most consumed animal protein in the world.",11-50,1.0,,2020-08-31,0.0,Non-equity Assistance,0.0,1.0,11-50,Private,,,,,,3,3,2020,24716,False,False
Foodpoint,2021-01-01,https://www.getfoodpoint.com/,"Wilmington, Delaware, United States","Commerce and Shopping, Food and Beverage, Software","Enterprise Software, Point of Sale, Restaurants, Software",183582.0,"Foodpoint is a sales and enterprise-grade resource management system that enables restaurateurs to manage their businesses efficiently. Their objective is to deliver technology to the restaurant sector in the form of integrated hardware and software solutions that will increase quality and productivity, offer useful insights, and boost business success.",1-10,1.0,Seed,2021-08-01,15000.0,Pre-Seed,15000.0,,1-10,Private,,,,,,0,3,2021,20900,False,False
Fleq,2021-01-01,https://fleq.com,"Latrobe, Pennsylvania, United States","Financial Services, Real Estate","Financial Services, FinTech, Rental Property",126275.0,"Fleq is a real estate company that specializes in the fields of financial services and real estate investment. Its shared equity approach allows the company to combine the security, stability, and opportunities to build wealth associated with homeownership. The company was founded in 2018 and headquartered in Pennsylvania, United States.",1-10,1.0,Seed,2022-01-27,250000.0,Seed,250000.0,,1-10,Private,,,,,,0,3,2021,16132,False,False
JVD Enterprises,2019-01-01,https://www.jvdenterprises.com,"Southaven, Mississippi, United States","Professional Services, Real Estate","Consulting, Property Development, Property Management, Real Estate",1684902.0,"JVD Enterprises is a real estate development, technology transfer, consultancy, and the import and export of industrial and commodity products. They offer technology and old morals and ethics. They are industrial consultancy asset producers.",101-250,0.0,,,0.0,,0.0,,101-250,Private,,,,,,6,5,2019,66815,False,False
752 Graphics,2019-01-01,https://www.752graphics.com,"Dallas, Texas, United States","Design, Information Technology, Internet Services, Media and Entertainment, Sales and Marketing","Content, Graphic Design, Information Technology, Social Media Management, Web Design",1153083.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,54652,False,False
Creatail,2022-07-19,https://creatail.com,"San Francisco, California, United States",Commerce and Shopping,E-Commerce,127563.0,"Creatail is an online store that was founded on the belief that electronics can be a powerful tool for creativity. We believe that everyone has the potential to be creative with electronics, and we want to provide people with the tools and resources they need to express their creativity in new and innovative ways. Our products are designed to inspire creativity and imagination. We offer a wide variety of products, including gadgets, gizmos, and more. We also have a team of expert staff who are passionate about electronics and creativity. They are always available to help you find the perfect product for your needs. We believe that creativity is not just for children. Adults can be creative with electronics too! That's why we offer a wide variety of products for people of all ages. Whether you're a child, a teenager, or an adult, we have something for you. We also believe that creativity is not just about making art. It's also about problem-solving, innovation, and thinking outside the box. That's why we offer a wide variety of products that can help you be more creative in all aspects of your life. If you're looking for a way to be more creative with electronics, Creatail is the perfect place for you. We have everything you need to express your creativity and imagination. So what are you waiting for? Visit our website ""https://www.creatail.com"" today!",11-50,1.0,Seed,2023-07-01,750000.0,Pre-Seed,750000.0,1.0,11-50,Private,,,,,,0,1,2022,16253,False,False
Midgame,2018-01-01,http://www.midgame.gg,"New York, New York, United States",Data and Analytics,Analytics,138625.0,Midgame is a technology company building voice experiences and analytics for gamers and esports teams. Minfgame is a voice-enabled gaming assistant in early access for Stardew Valley,1-10,3.0,Seed,2020-01-22,0.0,Seed,120000.0,2.0,1-10,Private,,,,,,1,6,2018,17319,False,False
Metro Esports League,2019-04-02,https://metroesports.com,"Portland, Oregon, United States","Gaming, Other","Gaming, Service Industry",2478447.0,Metro Esports League they are community of gamers to provide us with a dedicated mobile game.,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2019,81637,False,False
FlowLink,2018-01-01,https://flowlink.io,"Pittsburgh, Pennsylvania, United States","Commerce and Shopping, Information Technology, Sales and Marketing, Software","CRM, E-Commerce, Enterprise Resource Planning (ERP), Software, Web Development",1673814.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,65456,False,False
Apparent Ventures,2019-01-01,https://www.apparentventures.com/,"Carmel, California, United States","Agriculture and Farming, Clothing and Apparel, Design, Manufacturing","AgTech, Fashion, Textiles",1284142.0,"Apparent Ventures aims to be a leader in the 4th industrial revolution. They are part of a new wave of Agritech companies that believe in profit for purpose through collaboration, communication, and innovation—they are calling it “Ecological Design for Environmental Commerce.""  They strive to scale innovative, restorative alternatives to meet current and future textile demands. At Apparent Ventures, they are passionate entrepreneurs, business leaders, restoration scientists, ecologists, and innovative product developers.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,57322,False,False
Fan Pass Live,2020-01-01,https://fanpasslive.com/,"Campbell, California, United States","Content and Publishing, Media and Entertainment, Music and Audio, Video","Media and Entertainment, Music, Video Streaming",1687107.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,66763,False,False
Advisory CPA Group,2018-01-01,https://advisorycpas.com,"Kennesaw, Georgia, United States","Financial Services, Media and Entertainment, Professional Services","Accounting, Advice, Bookkeeping and Payroll, Compliance, Financial Services",2201152.0,"Advisory CPA is an accounting firm that offers accounting and bookkeeping services for their business. They provide accounting services such as payroll processing, annual financial statement preparation, and QuickBooks implementation. They also provide consulting services to accommodate individuals or small businesses.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,76520,False,False
ReMo Energy,2020-01-01,https://www.remo.energy/,"Boston, Massachusetts, United States","Energy, Sustainability","Energy, Renewable Energy",138269.0,ReMo Energy is a pioneer in the use of renewable energy in place of fossil fuels to produce industrial goods.,1-10,1.0,Seed,2022-07-14,5250000.0,Seed,5250000.0,,1-10,Private,,,1.0,0.0,Electrolytic Or Electrophoretic Processes,0,4,2020,17293,False,False
