company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,age,founding_year,org_uuid,already_scraped,snapshot_in_window
scribe,2021-01-01,https://scribehandwritten.com,"Bloomington, Minnesota, United States",Sales and Marketing,Marketing,126839.0,Scribe is the only marketing platform that can find listings and off-market deals on a consistent basis.,11-50,1.0,Seed,2023-01-24,400000.0,Pre-Seed,400000.0,,11-50,Private,,,,,,0,3,2021,16196,False,False
Red Leader,2018-01-01,https://www.redleadertech.com/,"Palo Alto, California, United States","Hardware, Navigation and Mapping, Software","3D Technology, Mapping Services, Software",45320.0,"Red Leader Technologies is a hardware and software company building HD software-defined lidar systems for 3D mapping. The company was founded in 2018 and is based in Palo Alto, California, United States.",1-10,4.0,Early Stage Venture,2022-05-26,10000000.0,Series A,13000000.0,2.0,1-10,Private,,,9,1.0,Testing,0,6,2018,5880,False,False
Carl Street,2018-01-01,https://www.carlstreet.com,"Castro Valley, California, United States","Commerce and Shopping, Internet Services, Transportation","Automotive, Internet, Wholesale",627131.0,Carl Street offers data informed solutions for complex markets. They are professionals in assisting decision-makers in navigating tricky situations. The goal is to increase the fairness and transparency of the international markets for valuable assets. They create platforms that unite various partners and data to open up new possibilities in outdated systems.,11-50,0.0,,,0.0,,0.0,3.0,11-50,Private,,,0.0,1.0,,6,6,2018,42288,False,False
LITTLE ROOM pictures,2021-01-01,https://www.littleroom-pictures.com,"Jacksonville, Florida, United States","Media and Entertainment, Video","Film Production, Media and Entertainment, Video",2066267.0,Little Room Pictures is a media production company. They offer to shoot a film and music video in commercial services.,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,73841,False,False
BC Concrete Supplies & Equipment,2021-01-01,https://bcconcretesupplies.com,"Commerce City, Colorado, United States","Commerce and Shopping, Real Estate","Building Material, Construction, Rental",2366435.0,"BC Concrete Supplies & Equipment provides concrete and construction equipment services. They provide stamps, stains, sealers, integral color, polishing equipment and tooling, overlays, coatings, countertop, and vertical supplies. They provide construction equipment rental services.",51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,3,2021,78760,False,False
Seventh Sense,2020-01-01,https://shopseventhsense.com,"Columbus, Ohio, United States","Commerce and Shopping, Health Care, Internet Services","E-Commerce, Health Care, Online Portals, Wellness",1509467.0,,101-250,0.0,,,0.0,,0.0,,101-250,Private,,,,,,6,4,2020,62478,False,False
Cryptoshare,2022-01-01,http://www.Cryptoshare.app,"Miami, Florida, United States","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software","Bitcoin, Blockchain, Financial Services",137859.0,"Cryptoshare is a Blockchain Fintech Development and International Patent Holding Company. Our Softwares include: “CryptosharePay” is a Private Label Crypto Credit Card Payment System & Cryptocurrency Payment Service. “CryptoshareATM” is a Software that allows Customers to withdraw their Crypto into “Local Currency” and Exchange their Crypto to “Local Currency” at an ATM machine. “CryptoshareCredit"" is a  Peer to Peer Decentralized Credit System that runs on Blockchain instead of Fiat Currency.",1-10,1.0,Seed,2021-04-01,200000.0,Angel,200000.0,1.0,1-10,Private,,,,,,0,2,2022,17249,False,False
Rhythm Energy,2020-01-01,https://www.gotrhythm.com/,"Houston, Texas, United States","Energy, Sustainability","Energy, Energy Management, Renewable Energy",197064.0,,51-100,0.0,,,0.0,,0.0,,51-100,Private,,,0,3,,6,4,2020,21904,False,False
TNT Healthcare Billing,2019-01-01,https://www.tnthbs.com,"Eagan, Minnesota, United States","Financial Services, Health Care","Health Care, Health Insurance, Insurance",2624616.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,84027,False,False
Kind Chemical,2019-01-01,https://www.kindchemical.com,"Wausau, Wisconsin, United States","Manufacturing, Science and Engineering","Chemical, Industrial, Manufacturing",2275790.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,78629,False,False
Peak Auto Auctions,2018-01-01,https://peakautoauctions.com/,"Denver, Colorado, United States","Commerce and Shopping, Internet Services, Transportation","Auctions, Automotive, Online Portals",574803.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,40587,False,False
Tiny Elephant,2020-01-01,https://www.tinyelephantstudios.com,"Topanga, California, United States","Administrative Services, Other, Professional Services, Sales and Marketing","Brand Marketing, Consulting, Digital Marketing, Project Management",1966025.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,70806,False,False
Official Farmacy,2020-04-11,https://officialfarmacy.com,"Tampa, Florida, United States","Biotechnology, Commerce and Shopping, Community and Lifestyle, Food and Beverage, Health Care, Science and Engineering","Biotechnology, Cannabis, E-Commerce, Life Science",1036896.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,3,2020,52432,False,False
Integrated Real Estate,2018-01-01,https://www.integratedrealestate.net,"Syracuse, New York, United States",Real Estate,"Commercial Real Estate, Real Estate, Real Estate Brokerage, Residential",1981865.0,,51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,6,2018,72170,False,False
PiconBrick,2018-01-01,https://www.piconbrick.com,"Scottsdale, Arizona, United States",Manufacturing,Manufacturing,2558104.0,,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,6,2018,81947,False,False
ADVANTAQ,2018-01-01,https://advantaq.com,"Jamaica, New York, United States","Financial Services, Media and Entertainment, Professional Services","Compliance, Digital Media, Financial Services",2467289.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,6,2018,81825,False,False
Epic Merch Store,2019-01-01,https://www.epicmerchstore.com,"Harlingen, Texas, United States","Clothing and Apparel, Commerce and Shopping, Design, Media and Entertainment, Music and Audio","E-Commerce, Fashion, Independent Music",1763992.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,68294,False,False
Lega,2023-01-01,https://lega.ai,"Brooklyn, New York, United States","Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software","Artificial Intelligence (AI), Generative AI, Information Services, Internet",669473.0,"Lega enables law firms and other businesses to securely investigate, evaluate, and adopt generative AI technology. The company was founded in 2023 and is based in Brooklyn, New York.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,1,2023,43580,False,False
DFM Data Corp,2019-04-16,https://dfmdata.com,"Atlanta, Georgia, United States","Hardware, Information Technology, Software, Transportation","Data Center, Freight Service, Information Technology, Software",1118989.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2019,53844,False,False
Agscix,2019-09-01,https://www.agscix.com,"Dallas, Texas, United States","Agriculture and Farming, Biotechnology, Data and Analytics, Health Care, Science and Engineering","Agriculture, AgTech, Bioinformatics, Biotechnology, Farming, Genetics, Life Science",2933334.0,"Agscix is using scientific research, biotechnology, and strategic partnerships to make farming more productive and profitable.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2019,88591,False,False
Breeze Homes,2018-01-01,http://www.breeze-homes.com,"Jacksonville, Florida, United States",Real Estate,Real Estate,1358715.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,6,2018,59077,False,False
Solidshape Technologies,2019-01-01,https://www.solidshape.com/,"Anaheim, California, United States","Commerce and Shopping, Internet Services, Real Estate","Building Material, Construction, E-Commerce, E-Commerce Platforms, Marketplace",237376.0,"Solidshape is a materials marketplace built for trade professionals and designed around the way they shop and buy from sellers. We give trade professionals direct access to brands, eliminating middlemen, communication lag, and high markups. Pros also get accurate product information, up-to-date availability, and customized pricing to help them meet their project's specs, timeline, and budget.",1-10,0.0,,,0.0,,0.0,3.0,1-10,Private,,,,,,6,5,2019,24947,False,False
AppLife Update,2018-01-01,https://www.kineticjump.com,"Savage, Minnesota, United States","Information Technology, Software","Information Technology, Software",2615159.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,6,2018,84179,False,False
WeScribe,2019-03-21,https://wescribe.com,"Indianapolis, Indiana, United States",Information Technology,Information Technology,870926.0,WeScribe makes it easy for teams to send timely updates that keep everyone on the same page about the details that matter most.,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2019,49146,False,False
Tactos,2020-01-01,https://www.tactos.co/,"Geneva, Florida, United States","Financial Services, Lending and Investments",Venture Capital,1528738.0,,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,0.0,1.0,,6,4,2020,63658,False,False
Yawoni,2021-03-03,https://yawoni.com/,"New York, New York, United States",Consumer Goods,Beauty,1869737.0,Non- toxic skincare inspired by African traditions,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,69369,False,False
Feed.fm,2021-01-01,http://www.feed.fm,"San Francisco, California, United States","Apps, Media and Entertainment, Music and Audio, Sales and Marketing, Software","App Marketing, Apps, Media and Entertainment, Music",221461.0,"Feed.fm makes it easy, fast, and legal for businesses to use music to power engaging digital customer experiences, while being a powerful ally to everyone in the music industry ecosystem. Brought to you by Feed Media Group (FMG), Feed.fm offers an end-to-end solution that includes expert music curation, app integration, music licensing, reporting, and payments to rightsholders. Get the benefits of streaming music in your app (3.2x increased session times and 1.6x D30 retention) with peace of mind. Feed.fm is the leading B2B music platform offering full indemnification for businesses using popular music in their digital experiences.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,23791,False,False
BioID Genomics,2019-01-01,https://bioidgenomics.com,"Scottsdale, Arizona, United States","Biotechnology, Information Technology, Other, Science and Engineering, Software","Biotechnology, Information Technology, Service Industry, Software",1955649.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,71010,False,False
Wise Assistant,2019-10-01,http://www.wiseassistant.com,"San Francisco, California, United States","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Artificial Intelligence (AI), Machine Learning, Virtual Assistant",50630.0,"Building and nurturing a community is hard work. Wise Assistant uses AI to streamline community development by connecting business owners with social media influencers and freelance marketers to nurture their brands online. Today, we're focused on multi-location businesses in the restaurant and retail industries.",1-10,1.0,Seed,2023-10-13,420000.0,Pre-Seed,420000.0,4.0,1-10,Private,,,0.0,6.0,,0,4,2019,6708,False,False
infoVia,2018-01-01,https://infovia.com,"Boise, Idaho, United States","Data and Analytics, Hardware, Information Technology, Software","Data Center, Database, Information Technology",585465.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,6,2018,40926,False,False
