company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,age,founding_year,org_uuid,already_scraped,snapshot_in_window
Cicero,2021-03-01,https://www.cicero.ly/,"San Jose, California, United States","Content and Publishing, Education, Internet Services, Media and Entertainment, Other","Content, Content Creators, Content Discovery, Content Syndication, Education, Media and Entertainment, Social Media, Social News, Subscription Service",404941.0,"Discover podcasts, essays, videos and more from the greatest minds in psychology, neuroscience, economics, geopolitics, anthropology, and more.  The best knowledge from leading experts, all in one place. Unlike social and mainstream media, we show a diverse range of perspectives and remove mindless content. There is too much noise in social and mainstream media. They don't support good-faith and factual content. Mainstream media is partisan, divisive, and lacks nuance. So consumers stick to a few sources and don't hear opposing ideas. Experts are at the whim of biased media outlets to get their voices heard. Social media promotes mainstream content, which is influencer-based, status-seeking, and rewards a race-to-the-bottom mentality. So consumers are overwhelmed with ads and noisy, addictive, and siloed feeds that reinforce biases. Experts have difficulty cutting through the noise with long-form, nuanced content. Cicero aggregates and curates experts and their content into one place. Experts no longer have to figure out how to compete with world-class entertainment sponsored by big names. We provide a captive audience ready to engage with. Consumers can follow their favorite topics or experts, discover new content and experts, and get articles, essays, videos, podcasts and more delivered directly to their emails or feeds. This enables experts to own relationships with consumers, making them more intimate, and allow consumers to stay on top of their content no matter where they post",1-10,0.0,,,0.0,,0.0,4.0,1-10,Private,,,,,,6,3,2021,34078,False,False
SUNergize,2021-01-01,https://www.sunergizeusa.com,"Houston, Texas, United States","Energy, Manufacturing, Natural Resources, Sustainability","Manufacturing, Renewable Energy, Solar",1312253.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,58357,False,False
Cavanal Services,2019-01-01,https://www.cavanalservices.com,"Poteau, Oklahoma, United States","Administrative Services, Financial Services","Lending, Staffing Agency",1697706.0,,51-100,0.0,,,0.0,,0.0,1.0,51-100,Private,,,,,,6,5,2019,66564,False,False
Zala Technology,2020-05-04,https://www.zala.io,"Silver Spring, Maryland, United States","Financial Services, Information Technology, Internet Services, Science and Engineering, Software","Information Technology, Insurance, InsurTech, Internet, Software Engineering",894880.0,Leading insurtech consulting firm created by insurance and technology experts for insurance innovators,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,3,2020,49757,False,False
Techwards,2020-04-01,https://techwards.co,"San Jose, California, United States","Apps, Artificial Intelligence (AI), Data and Analytics, Information Technology, Mobile, Professional Services, Science and Engineering, Software","Artificial Intelligence (AI), Consulting, Enterprise Applications, Enterprise Software, Generative AI, Information Technology, Mobile Apps, SaaS, Web Apps, Web Development",296248.0,"Your bridge to innovation with excellence. From startups to corporations, we drive innovation globally, backed by a decade of unmatched expertise! A journey that began with engineering a single innovative idea, nurtured in the fast-paced realm of startups, and eventually led us to the doors of Fortune 500 companies. From building startups from scratch to seamlessly integrating with global giants, we've weathered every storm and conquered every challenge.  Our secret? A relentless pursuit of solutions, regardless of the problem. Whether it's seizing the first mover advantage or streamlining processes for faster time to market - we've mastered it all. We transform innovative ideas into fully functional prototypes and end products, And when challenges arise, our team is there 24/7, ensuring seamless solutions for high-traffic days. We don't just develop solutions; we create end-to-end marvels without disrupting your core team.  So, what's the underlying problem you're trying to solve? Let's brainstorm together because we've been there, and done that, and we have the answers to each and every challenge you come across.",51-100,0.0,,,0.0,,0.0,1.0,51-100,Private,,,,,,6,3,2020,28535,False,False
Best Amazon Leads,2022-01-05,https://www.bestamazonleads.com/,"Summerland Key, Florida, United States","Advertising, Commerce and Shopping, Sales and Marketing","Advertising, Advertising Platforms, Affiliate Marketing, Online Auctions, Shopping",970565.0,"Best Amazon Leads provides online arbitrage leads in US. Know how to make money with Amazon top selling products directly from Amazon sellers in BAL. Our mission is to provide high quality leads at an affordable cost. We realize that the more money you make, the happier you will be with our services! Best Amazon Leads are Amazon sellers themselves. They have been through it all; sourcing products and failing several times until they got it right. Years of experience and research in the Amazon seller's industry have taught them how to select the ideal products to sell. Now, they’re offering those starting out in the business the opportunity to make the right decisions with little or no mistakes. This will ensure fast and guaranteed profitability, because you will be getting only the best products to sell.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,2,2022,51622,False,False
Getweys Ltd,2019-05-01,https://getweys.com,"Pembroke Pines, Florida, United States","Professional Services, Software","Business Development, Software, Web Development",677363.0,We provide efficient and cost-effective solutions to complex software and business management requirements through innovative applications of the latest technology. It provides employees with an informal but highly professional environment and trains them to identify the goals of the organization for personal purposes. The achieves excellence in all operating areas.,51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,4,2019,43808,False,False
Afiya Health,2022-01-01,http://afiya.health,"Los Gatos, California, United States",Health Care,"Health Care, Personal Health, Wellness",296791.0,Afiya Health is a health optimization and longevity medicine platform offering data-driven action plans and longitudinal biomarker tracking to help people stay healthier for longer.,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,0.0,0.0,,6,2,2022,28565,False,False
TSG Advice,2019-01-01,https://www.tsgadvice.com,"Columbus, Ohio, United States","Financial Services, Professional Services","Asset Management, Financial Services, Risk Management",1718575.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,66157,False,False
The Village Ledger,2019-01-01,https://thevillageledger.com,"Rye, New York, United States","Financial Services, Internet Services, Payments, Real Estate, Sales and Marketing","Digital Marketing, Online Portals, Payments, Real Estate",1199528.0,,1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,0.0,2.0,,6,5,2019,56310,False,False
Viodev,2019-01-01,https://www.viodev.com,"Belfast, Tennessee, United States","Financial Services, Software","FinTech, SaaS, Software",2459088.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,80371,False,False
PointFour Capital,2019-01-01,https://www.pointfourcapital.com/,"Atlanta, Georgia, United States","Financial Services, Real Estate","Finance, Financial Services, Real Estate",1736992.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,67333,False,False
HomeGrown Pros,2019-01-01,https://thehomegrownpros.com,"Detroit, Michigan, United States","Agriculture and Farming, Professional Services","Agriculture, Consulting, Farming",870580.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,49135,False,False
LeapTheory.com,2018-06-01,https://leaptheory.com,"Los Angeles, California, United States","Financial Services, Sales and Marketing","Digital Marketing, Finance, FinTech",198487.0,"Decades of experience among our company executives, we’ve built our marketing technology to help transform theory into reality. Our state-of-the-art advertising technology is set to help our clients grow their business efficiently, effortlessly and economically. We strongly believe in Quality over Quantity. Our focus is to serve our clients by providing excellent customer service while operating a compliant and honest technology platform.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2018,22002,False,False
Hyaluron Pen Store,2019-01-01,https://www.hyaworld.store/,"Chicago, Illinois, United States","Commerce and Shopping, Consumer Goods","Beauty, E-Commerce",1097958.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2019,54334,False,False
Spacely,2020-01-01,http://www.spacely.work,"Denver, Colorado, United States","Administrative Services, Professional Services","Consulting, Human Resources",2366899.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,0.0,0.0,,6,4,2020,78752,False,False
AirVote®,2019-08-01,https://air-vote.com,"Corpus Christi, Texas, United States","Commerce and Shopping, Data and Analytics, Hardware, Software","Analytics, Consumer Reviews, QR Codes, Retail Technology, SaaS, Software",644404.0,"AirVote® is a business tool for collecting and analyzing customer satisfaction data. The primary goal of the tool is to flag to a business team service problem areas and give an opportunity to correct before they appear in social media as a negative review. This self-service platform features an easy and scalable way to acquire data: business owners or delegates register and claim their business and create questions they want to ask.  The system automatically generates a unique set of QR smileys.  Questions are printed as stickers or posters and placed in various locations of customer traffic.  By scanning a respective QR smiley customers anonymously vote with one click and an optional comment.  Happy customers are offered a direct link to a social channel of business’ choice to leave a formal review.  Customer feedback data is instantly available to the business owner via a central dashboard.  Data can be viewed by time, question, business site, or placement location. Configurable real-time alerts send instant notifications to the business about unhappy votes and any associated comments. The tiered pricing model is based on usage.  Independently of the tier, any usage below 50 votes per month is free.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,0.0,2.0,,6,4,2019,42856,False,False
DroneAdair,2020-01-01,https://www.droneadair.com/,"Sussex, Wisconsin, United States",Software,Software,532727.0,DroneAdair offers an end-to-end Sales and Marketing Automation Platform.,1-10,1.0,Seed,2022-07-20,0.0,Pre-Seed,0.0,,1-10,Private,,,,,,2,4,2020,39123,False,False
Amicus Talent Solutions,2019-01-01,https://amicustalent.com,"Houston, Texas, United States","Professional Services, Transportation","Automotive, Consulting, Recruiting",2639863.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,83769,False,False
Zachary Walker Consulting LLC,2020-09-09,https://www.walkerzach.com,"Chicago, Illinois, United States","Advertising, Internet Services, Media and Entertainment, Sales and Marketing","Advertising, Marketing, Social Media, Social Media Marketing",2102795.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,3,2020,73257,False,False
FastPro Estimation,2021-01-01,https://www.fastproestimation.com,"Jacksonville, Florida, United States","Other, Real Estate","Commercial, Construction, Residential",1085773.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2021,53555,False,False
