company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,founding_year,org_uuid,already_scraped,snapshot_in_window
Theknowledgegraphs,2020-12-01,https://theknowledgegraphs.com/,"Philadelphia, Pennsylvania, United States","Internet Services, Media and Entertainment, Sales and Marketing","Digital Marketing, Search Engine, SEO, Social Media, Social Media Marketing",1996746.0,"Theknowledgegraphs were founded in December 2020. They have a singular mission, to provide our clients with marketing solutions that ensure the best possible placement and exposure for their brands, products, and services. Whether you are seeking Google knowledge Graph, Knowledge Graph Verification, Social Media Verification or exposure in leading editorial and press sources, like Everipedia, Everybodywiki, Fandom, Medium, Wikialpha or - seeking to collaborate with celebrities and influencers - to bring your brand forward and increase your customer stream, our agents have the experience and contacts to make it happen We Provide Google Knowledge Graph, Press Release Service for any person and Company/Business. Our team has more than ten years in theknowledgegraphs Create & PR (Press Release). We recognize the importance of customer service and real results. We are your one-stop-shop for all things digital.",11-50,,,,,,,1.0,11-50,Private,,,,,,6,2020,71900,False,False
Tampa Devs,2021-09-16,https://tampadevs.com,"Tampa, Florida, United States","Information Technology, Software","Information Technology, Software",1763309.0,"A community of software developers in Tampa, FL seeking to grow together",1-10,,,,,,,3.0,1-10,Private,,,,,,6,2021,68303,False,False
Stake,2018-01-01,https://www.yourstake.org,"Guilford, Connecticut, United States","Community and Lifestyle, Financial Services, Information Technology","Finance, Information Technology, Social",264783.0,Stake is a social impact reporting tool for the wealth management and asset management industries.,1-10,,,,,,,2.0,1-10,Private,,,0.0,1.0,,6,2018,26686,False,False
asignature,2018-04-11,https://asignature.io/,"Brooklyn, New York, United States","Agriculture and Farming, Data and Analytics","AgTech, Data Management",122750.0,"Agnostic platform AudienceManager pulls together data from any source, creates audiences, and exports segments to any destination. And unlike some data management platforms, we don’t sell data, which ensures you can shop unbiased for third-party sources.",11-50,1.0,Seed,2020-02-06,1800000.0,Pre-Seed,1800000.0,1.0,11-50,Private,,,,,,0,2018,15752,False,False
Study Help,2020-08-01,https://study.help,"San Ramon, California, United States","Education, Software",E-Learning,2539575.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2020,82235,False,False
Seltzer Nation,2020-01-01,https://www.seltzernation.com,"Clearwater, Florida, United States","Advertising, Content and Publishing, Media and Entertainment, Sales and Marketing","Advertising, News, Publishing",1992557.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2020,71974,False,False
She's Birdie,2019-01-01,https://www.shesbirdie.com/,"Los Angeles, California, United States","Community and Lifestyle, Design, Government and Military","Product Design, Public Safety, Women's",177341.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2019,20445,False,False
Wedeo,2019-01-01,https://wedeodata.com,"Allendale, New Jersey, United States","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Information Services, Information Technology",1504140.0,,1-10,,,,,,,,1-10,Private,,,0.0,1.0,,6,2019,62588,False,False
Always Compassionate Home Care,2019-01-01,https://www.alwayscompassionate.com/,"Melville, New York, United States",Health Care,"Health Care, Home Health Care, Hospital, Nursing and Residential Care, Rehabilitation, Therapeutics",395352.0,"Always Compassionate Home Care is a Home Health Care Company that provides the highest quality of community home-based services, combined with exceptional compassion and innovation to enhance each patient’s quality of life.",11-50,,,,,,,,11-50,Private,,,,,,6,2019,33650,False,False
PS Fertility,2019-01-01,https://psfertility.com,"Charlottesville, Virginia, United States","Biotechnology, Health Care, Science and Engineering","Biotechnology, Fertility",325878.0,PS Fertility is Dedicated to revolutionizing the male fertility market with a groundbreaking scientific discovery in reproductive sciences.,1-10,1.0,,2023-06-26,,Venture - Series Unknown,,,1-10,Private,,,,,,3,2019,30201,False,False
PolyCycle,2021-01-01,https://polycyclellc.com,"Phoenix, Arizona, United States","Energy, Natural Resources, Sustainability","Oil and Gas, Recycling, Waste Management",2046110.0,"PolyCycle transforms plastic waste into feedstock to make new monomers. They process non-recyclable plastic waste into PolyCrude, an on-site refined syn-crude oil that is used as feedstock for the creation of new monomers.",11-50,,,,,,,,11-50,Private,,,,,,6,2021,72619,False,False
Life Defi,2021-01-01,https://lifedefi.co/,"New York, New York, United States","Blockchain and Cryptocurrency, Financial Services, Other","Blockchain, Finance",44529.0,Life Defi is an ecosystem of products focused on making Decentralized Finance (DeFi) useable for a mainstream audience.,11-50,1.0,Seed,2024-02-15,500000.0,Seed,500000.0,,11-50,Private,,,,,,0,2021,5748,False,False
Tbitex,2021-02-01,https://www.tbitex.com,"Wilburton, Oklahoma, United States","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other","Blockchain, Financial Services, Trading Platform",383636.0,,101-250,,,,,,,1.0,101-250,Private,,,,,,6,2021,33121,False,False
"Hippo Technologies, Inc.",2020-01-01,https://myhippo.life/,"Bellevue, Washington, United States","Administrative Services, Hardware, Health Care, Information Technology, Software","Augmented Reality, Communication Hardware, Hardware, Health Care, Health Diagnostics, Information Technology, Software, Virtual Reality, Virtual Workforce",184296.0,"Hippo Technologies is a global team of healthcare professionals, technologists, experience designers and innovators. Our mission is to serve patients and those who care for them by leading the transformation to virtual care for providers and educators, expanding access to clinical expertise and technologies to improve the quality of healthcare. Our company is rooted in the spirit of the modern Hippocratic Oath. We believe in the use of science and technology as it applies to the art of medicine. We respect the higher purpose of medicine and the duty to share knowledge and expertise whenever and wherever it’s needed.  We believe in open access to data insights and next generation technologies to improve health outcomes and reduce health inequities across the global community. We are committed to collaborating with colleagues to build networks without borders and advance knowledge without boundaries for the benefit of future generations.",11-50,1.0,Seed,2022-10-26,,Seed,,6.0,11-50,Private,,,,,,2,2020,20944,False,False
Safestyle,2018-01-01,https://safestyle.com.au,"Park City, Utah, United States","Commerce and Shopping, Consumer Goods, Manufacturing","Consumer Goods, E-Commerce, Manufacturing",2358656.0,"SafeStyle Pty Ltd is a manufacturing company that specializes in the production of protective eyewear. Their products are designed to be versatile, suitable for use 'from the worksite to the weekend.' The safety glasses are certified to Australian and New Zealand standards, indicating their commitment to quality and safety. The eyewear is constructed of polycarbonate frames and lenses, ensuring durability and protection. In addition to their primary product, SafeStyle also offers a gift card service. The company is committed to sustainability, with 100% recyclable frames and lenses. They provide shipping services both within Australia and worldwide, and also offer a warranty on their products.",11-50,,,,,,,,11-50,Private,,,,,,6,2018,78904,False,False
Lightning Creek Resources,2019-12-01,https://www.lightningcreekresources.com/,"Hayden, Idaho, United States","Natural Resources, Sustainability","Mineral, Mining, Natural Resources",207956.0,Lightning Creek Resources is a mineral exploration company based in Idaho. They drill from timbered platforms and use a closed-loop mud system. They also use ATV and human portable drills. Lightning Creek Resources was founded by Joshua White in 2019.,1-10,1.0,Seed,2020-04-21,20000.0,Seed,20000.0,1.0,1-10,Private,,,,,,0,2019,22739,False,False
Oaktonis Consulting,2020-01-01,https://www.oaktonis.com,"Arlington, Virginia, United States","Energy, Professional Services, Sustainability","Consulting, Energy Efficiency, Sustainability",2274268.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2020,78655,False,False
MarComm,2019-01-01,https://www.marcomm.io/,"Gilbert, Arizona, United States","Advertising, Design, Sales and Marketing, Software","Advertising, Digital Marketing, Graphic Design, Public Relations, Web Development",1163347.0,,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2019,55770,False,False
NIZU,2020-12-12,https://nizu.xyz/,"Los Angeles, California, United States",Financial Services,"Financial Services, FinTech, Personal Finance",1852017.0,Explore better Investing with NIZU Invest. NIZU was built with financial inclusion at our core to provide Americans with the best investment experience and the tools needed for financial stability.,1-10,,,,,,,1.0,1-10,Private,,,,,,6,2020,69696,False,False
Casata,2020-09-08,https://www.casata.com/,"Austin, Texas, United States","Commerce and Shopping, Real Estate, Sustainability","Green Building, GreenTech, Property Development, Real Estate, Rental",379853.0,"Casata is a developer of innovative micro home rental communities. Our micro homes are 400 - 1,000 square feet, situated within our vibrant, eco-conscious communities in Texas and beyond.",1-10,,,,,,,3.0,1-10,Private,,,,,,6,2020,32935,False,False
All In Dating Inc,2023-02-07,https://www.perfectlysuited.co,"Evans, Georgia, United States","Apps, Community and Lifestyle, Internet Services, Mobile, Software","Dating, Mobile Apps, Social Network",771328.0,"Perfectlysuited is our card game themed, personality first dating application that matches you with users who share the values and principles you care most about. Designed and curated with diverse working professionals in mind, our service aims to provide a more intentional and deliberate dating experience. We're betting that truly meaningful connections are built beneath the surface, so we're reimagining how our users connect and find love. Check us out and see what we mean when we say we're #DatingDealtDifferently",1-10,,,,,,,1.0,1-10,Private,,,0.0,0.0,,6,2023,46477,False,False
Facet,2019-01-01,https://www.facet.net,"Lehi, Utah, United States","Internet Services, Professional Services, Software","Online Portals, Recruiting, Software",199374.0,"Facet specializes in developer hiring solutions that include technical recruiting, staff augmentation, freelance, and managed development services. They provide technical recruiting services for software engineers, product managers, data scientists, hardware, and software industry professionals. They also provide technical recruiting, staff augmentation, and contract development services.",11-50,,,,,,,2.0,11-50,Private,,,,,,6,2019,22071,False,False
outSOC,2019-01-01,http://www.outsoc.com/,"Santa Clara, California, United States","Information Technology, Privacy and Security, Software","Cloud Security, SaaS, Software",657169.0,"SaaS platform empowering service providers to scale their security services with no additional staffing, software or CAPEX. Our customers are some of the most exciting service providers in Japan, Southeast Asia and the US.",1-10,,,,,,,2.0,1-10,Private,,,,,,6,2019,43245,False,False
