company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,founding_year,org_uuid,already_scraped,snapshot_in_window
"Gryphon Bio, Inc.",2018-04-18,https://www.gryphonbio.com/,"South San Francisco, California, United States","Biotechnology, Health Care, Science and Engineering","Biotechnology, Health Care, Health Diagnostics, Precision Medicine",42994.0,"Gryphon Bio is an early-stage company created to harness our co-founders' discovery of unexpected waves of 1000s of brain molecules in the blood as novel therapeutic targets and temporal blood biomarkers (brain-specific proteins with blood levels that change over time like waves in the ocean). They made these discoveries over more than 20 years of “brain proteomic” research, the large-scale measurement of proteins in the brain.  Mission: To develop and market the first diagnostic-powered therapeutics for brain health. Vision: To pioneer diagnostic-powered therapeutics to improve the lives of patients.",1-10,11.0,,2023-10-29,2999289.0,Grant,13625204.0,2.0,1-10,Private,,,,,,1,2018,5519,False,False
Monogoto,2018-01-01,https://monogoto.io/,"Chatsworth, California, United States","Hardware, Internet Services, Software","Developer APIs, Developer Tools, IaaS, Internet of Things, Telecommunications",15409.0,"Monogoto is a cloud-based cellular network. Its API-driven Infrastructure-as-a-Service was designed from the ground up with simplicity in mind to enable cellular connectivity with existing enterprise IT infrastructure. With hundreds of ready-to-use APIs, Monogoto offers cellular connectivity with edge to the cloud security for IoT, Private LTE, and 5G use cases. Its services include full audit for all network events with anomaly detection and alerts automation. Monogoto’s enterprise-friendly solution enables customers to consume advanced cellular VAS with zero CAPEX and an “as-a-Service” business model. The Monogoto network is distributed globally with public connectivity in 180 countries. Helping companies to comply with regulation, the Monogoto solution supports on-premise local breakout topology for private LTE/5G networks.",11-50,1.0,Seed,2021-06-09,11000000.0,Seed,11000000.0,2.0,11-50,Private,,,,,,0,2018,473,False,False
Tractis,2021-01-01,https://tractics.io/,"Kansas City, Missouri, United States","Real Estate, Software","Construction, SaaS, Software",50510.0,,11-50,1.0,,2024-01-10,9076977.0,Debt Financing,9076977.0,,11-50,Private,,,,,,1,2021,6695,False,False
Referable,2018-01-01,https://www.referable.com/,"Philadelphia, Pennsylvania, United States","Advertising, Sales and Marketing","Advertising, Marketing",951958.0,,11-50,,,,,,,,11-50,Private,,,,,,6,2018,51170,False,False
Aperio Beauty,2019-01-01,https://aperiobeauty.com,"Los Angeles, California, United States","Commerce and Shopping, Health Care","Retail, Therapeutics, Wellness",1097097.0,,1-10,,,,,,,,1-10,Private,,,0.0,1.0,,6,2019,54364,False,False
Collab.Land,2020-01-01,https://www.collab.land,"Chicago, Illinois, United States","Community and Lifestyle, Financial Services, Software","Communities, Finance, Software",217500.0,,11-50,,,,,,,3.0,11-50,Private,,,,,,6,2020,23468,False,False
Insignia Strategies,2018-01-01,http://www.insigniastrategies.com,"Kansas City, Missouri, United States","Biotechnology, Health Care, Manufacturing, Science and Engineering","Biotechnology, Manufacturing, Pharmaceutical",2175270.0,"Insignia Strategies team brings real life experience to the table and covers all aspects of product strategy, acquisition, development, regulatory approval, manufacturing, commercialization, including managed market contracting, and medical education.",1-10,,,,,,,,1-10,Private,,,,,,6,2018,75285,False,False
MyoGene Bio,2018-01-01,http://www.myogenebio.com,"Los Angeles, California, United States","Biotechnology, Health Care, Science and Engineering","Biotechnology, Genetics, Health Care, Therapeutics, Wellness",229045.0,"MyoGene Bio develops therapies for muscle diseases, starting with a gene-editing therapy for Duchenne muscular dystrophy.",1-10,2.0,,2023-05-11,,Venture - Series Unknown,,,1-10,Private,,,1.0,0.0,Biochemistry; Beer; Spirits; Wine; Vinegar; Microbiology; Enzymology; Mutation Or Genetic Engineering,3,2018,24348,False,False
Last App Standing,2021-07-19,https://www.lastappstanding.com,"Casper, Wyoming, United States","Information Technology, Internet Services, Software","Information Technology, Internet, Software",1496014.0,"Last App Standing offers various services including web and mobile app development, AR/VR applications, AI integrations using ChatGPT, cryptocurrency-related services, and they are initiating a startup incubator as an Amazon Activate affiliate. They have expertise in technologies such as Wordpress, React.js, Unity, and more, and can build mobile apps for platforms like iOS and Android.",1-10,,,,,,,,1-10,Private,,,0.0,0.0,,6,2021,62742,False,False
Slyngshot Health,2018-02-01,https://www.slyngshothealth.com,"Chicago, Illinois, United States",Health Care,"Health Care, Precision Medicine",1633097.0,"Personalized Medicine therapy options can drive better outcomes, Slyngshot Health seeks to make these options more accessible through a first-of-its-kind digital network.   We are building a secure, nation-wide digital network connecting providers and patients with best-in-class compounding pharmacies to improve patient outcomes.  One-size does not fit all in medicine; therapy options should be tailored to the patient but aren’t.  Custom dosage and delivery methods, limitless combinations of FDA approved pharmaceutical ingredients, and access to unavailable medications are simply not readily available.  The Slyngshot Health digital network seeks to change this.",11-50,2.0,Seed,2018-11-15,,Seed,,5.0,11-50,Private,,,,,,2,2018,64719,False,False
Swarm Digital Marketing,2019-01-01,https://www.swarmdigital.io/,"New York, New York, United States","Commerce and Shopping, Internet Services, Professional Services, Sales and Marketing, Software","Consulting, Consumer Reviews, SEO, Web Development",1879094.0,"Established in 2019 and headquartered in the vibrant heart of New York City, with a strategic presence in sunny Tampa, Florida, Swarm Digital Marketing swiftly rose to prominence as a dominant force in the digital marketing arena. Fueled by the collective 30 years of industry expertise held by its founders, Swarm embodies the core values of innovation, unrivaled proficiency, and unwavering commitment to excellence. Drawing from invaluable insights, an extensive network of marketing professionals, and a deep understanding of the ever-evolving digital landscape, Swarm Digital has carved out a unique niche, placing the needs of its clients at the forefront. Swarm is not your typical digital marketing agency; it is a holistic partner devoted to propelling businesses into the digital age with unmatched prowess. Beyond the ordinary, Swarm Digital stands out for its specialized focus on two critical pillars: website development and search engine optimization (SEO). One of Swarm Digital's crowning achievements is the development of its proprietary WordPress plugin, SwarmSEO. This groundbreaking tool is meticulously designed to drive local traffic to clients' websites. Understanding the pivotal role of local searches in online purchasing decisions, where an astonishing 4 out of 5 local searches culminate in a purchase, SwarmSEO adeptly bridges the gap between businesses and their potential customers. When consumers seek localized services, whether it's a search for ""flower shops near me"" or a specific location-based inquiry like ""flower shop in Tampa, FL,"" SwarmSEO ensures that businesses seize every opportunity. By aligning website content with a myriad of search term variations, it ensures that no potential customer goes unnoticed. From its inception to its present standing, Swarm Digital Marketing is the embodiment of innovation, expertise, and unyielding dedication. With Swarm as your digital ally, businesses aren't just navigating the digital landscape; they are soaring to new heights.",11-50,,,,,,,,11-50,Private,,,,,,6,2019,69213,False,False
Artpath,2018-01-01,https://artpath.net/,"New York, New York, United States","Education, Health Care, Media and Entertainment, Software, Video","Art, E-Learning, Health Care, Video",450223.0,The Artpath Method is an eLearning experience based on a disruptive methodology that combines a curated selection of the most relaxing art on Earth with the most effective meditation techniques.,1-10,1.0,,2019-05-01,7500.0,Grant,7500.0,1.0,1-10,Private,,,0.0,1.0,,1,2018,35998,False,False
Temescal Works,2018-01-01,https://temescalworks.com,"Oakland, California, United States","Commerce and Shopping, Real Estate","Coworking, Real Estate, Rental",1533163.0,,1-10,,,,,,,,1-10,Private,,,,,,6,2018,63569,False,False
Finex Banks,2023-05-08,https://finexbanks.com/,"India, Pennsylvania, United States",Financial Services,"Financial Services, FinTech",1361722.0,"Finex is a cutting-edge mobile application designed exclusively for small and medium-sized businesses (SMBs) that aims to revolutionize the way they manage their finances. This innovative app serves as an online current account platform, offering a comprehensive suite of features to simplify financial operations, streamline processes, and enhance overall business efficiency.",1-10,,,,,,,1.0,1-10,Private,,,,,,6,2023,59005,False,False
Reunion,2022-01-01,https://www.reunioninfra.com/,"San Francisco, California, United States","Commerce and Shopping, Energy, Financial Services, Sustainability","Financial Services, Marketplace, Renewable Energy",173856.0,"Reunion accelerates renewable energy by simplifying financing. Its platform makes transactions easy and low-risk. Corporations can reduce their federal tax liability while enabling new renewable energy installations. Solar, wind, and battery storage companies can sell transferable tax credits, without the complexity and hassle of traditional tax equity financing structures.",1-10,,,,,,,2.0,1-10,Private,,,,,,6,2022,20174,False,False
