company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,age,founding_year,org_uuid,already_scraped,snapshot_in_window
The Hype Section,2022-07-15,https://www.hypesection.com,"Saint Augustine, Florida, United States","Clothing and Apparel, Commerce and Shopping, Consumer Goods, Design","Fashion, Retail, Shoes",660752.0,"The Hype Section is a boutique retailer specializing in sneakers and sports cards. Our inventory includes limited-edition and hard-to-find sneakers, as well as rare and valuable sports cards. We cater to sneakerheads and collectors alike, offering a curated selection of products from top brands such as Nike, Jordan, Adidas, and more. Our knowledgeable staff are passionate about sneakers and sports cards and can assist customers in finding the perfect addition to their collection. Whether you're a seasoned collector or just getting started, The Hype Section has something for everyone.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,1,2022,43339,False,False
Kualty,2022-02-21,https://www.kualty.com,"Sheridan, Wyoming, United States","Information Technology, Other, Software","Information Technology, Professional Services, Software",838698.0,"Software development We think recreating the Wheel it’s not necessary and not efficient. So we use Low code strategy to accelerate the projects With our business model we improve time, quality and cost of the IT areas and companies, including easy solutions for the IT areas. Benefits of a Low Code Strategy Nearly half of IT projects are late. That’s an astounding figure given that companies are now under more pressure to be agile and quickly respond to changing market conditions. These tools can potentially reduce development time by 90%. These solutions feature pre-built integrations and other tools to reduce the development timeline. General Purpose General purpose low code applications refer fo the plafform being able to build any type of application. This could be a company website, ecommerce site, and so on. The application can be built to serve a wide variety of needs, they can be created quickly, and deployed any where Database Database a low code platforms can pull large amounds of data and feed it into a system, saving time on the task, They are restricted to being programmed inside of the system Request Handling Less capable than that af process low code platforma but are somewhat simiar, they only handle processing request for fixed processes Process These low code platforms tend to focus on applications that run business process. For example, forms, automated workflows and integrations with other SaaS system software. These can be used when looking to automate repetitive time consuming business tasks, as well as helping with digital transformation. Mobile First Mobile application development platforms with low code tools help developers code, test and launch apps for smartphones. These low code applications allow mobile apo developers to write code for one system and transfer it to different mobile platforms",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,2,2022,48294,False,False
TestGuild,2019-11-01,https://testguild.com,"Oakdale, California, United States","Education, Events, Information Technology, Media and Entertainment, Music and Audio, Professional Services, Software","DevOps, Education, Event Management, Podcast, Quality Assurance, Software",859423.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2019,48862,False,False
Chiplytics,2021-01-01,https://www.chiplytics.io/,"Albuquerque, New Mexico, United States","Consumer Electronics, Hardware, Professional Services, Science and Engineering","Electronics, Quality Assurance, Semiconductor",185764.0,Chiplytics specializes in data-driven inspection technology for deeper insights into the microelectronics supply chain. Its flagship product provides automated quality assurance for any semiconductor by collecting both an electrical signature and image of each chip and performing a patented analysis to determine if a chip is both authentic and error-free.,1-10,2.0,Seed,2022-03-08,300000.0,Seed,300000.0,3.0,1-10,Private,,,,,,0,3,2021,21054,False,False
Dasa2,2020-01-01,https://www.dasa2.com,"Twin Peaks, California, United States","Community and Lifestyle, Education","Children, Education, Training",1597518.0,,101-250,0.0,,,0.0,,0.0,2.0,101-250,Private,,,,,,6,4,2020,63844,False,False
Metaverse of Things,2020-01-01,https://metaverseofthing.com/,"New York, New York, United States","Advertising, Blockchain and Cryptocurrency, Internet Services, Media and Entertainment, Sales and Marketing, Software","Advertising, Metaverse, Web3",959929.0,"Metaverse of Things is a female-dominated company. From the CEO to the office boy, all the staff are women. Our company sets an inspiring example for women in America and every corner of the world. We don't have any issues or jealousy towards men, we just try to become a source of inspiration for women worldwide and provide them a better place to live. Metaverse of Thing is the Gateway to Decentralized Marketing Metaverse of Things is a leading Metaverse Agency that specializes in architecting high-level solutions for projects in the Web3 space. Our solutions include metaverse and digital marketing, as well as metaverse business consultancy. With our exclusive partnerships and in-house staff, we have the resources and expertise to make even the most complex of projects a reality. The plan is simple: we fully understand your goals, take on the work, and improve the effectiveness of your online advertising so that you can see results in the first weeks. Our team always comes prepared with the research and understanding you are looking for from metaverse consultants.",51-100,0.0,,,0.0,,0.0,1.0,51-100,Private,,,,,,6,4,2020,51364,False,False
Oshun Medical,2020-08-01,https://www.oshunmedical.com,"San Francisco, California, United States","Biotechnology, Data and Analytics, Health Care, Science and Engineering","Bioinformatics, Genetics, Health Care, Health Diagnostics, Precision Medicine",406036.0,Oshun Medical is an innovative diagnostic and digital health company exclusively committed to advancing the health of women and championing awareness of their healthcare issues.,11-50,1.0,Seed,2021-02-08,0.0,Seed,0.0,3.0,11-50,Private,,,,,,2,3,2020,34136,False,False
Raytheon Missile Systems,2020-01-01,https://www.rtx.com/raytheon/,"Tucson, Arizona, United States","Government and Military, Manufacturing","Manufacturing, National Security",289685.0,,10001+,0.0,,,0.0,,0.0,,10001+,Private,,,,,,6,4,2020,28167,False,False
DigiPassel,2021-11-10,https://digipassel.com/,"Delaware City, Delaware, United States","Advertising, Information Technology, Sales and Marketing","Advertising, Information Technology",920693.0,"DigiPassel is the best digital marketing company with a wide portfolio of solutions under one roof. Our range of services includes SEO Services, SMO Services, PPC Services, Web Design Services, and Content Marketing. We help businesses improve their search engine ranking, increase visibility, and connect effectively with their target audience through our multi-channel digital marketing solutions. Being the best digital marketing agency in the international market today, we devise online marketing strategies that are focused on telling a brand’s story in a creative, compelling, and practical manner.",101-250,0.0,,,0.0,,0.0,,101-250,Private,,,,,,6,2,2021,50381,False,False
Amplius Wealth Advisors,2021-01-01,https://ampliuswealth.com,"Blue Bell, Pennsylvania, United States","Financial Services, Media and Entertainment","Advice, Asset Management, Wealth Management",913646.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,0.0,1.0,,6,3,2021,50217,False,False
NineSixteen,2020-01-01,https://ninesixteen.com,"Los Angeles, California, United States",Commerce and Shopping,Retail,138213.0,"Lightbox helps retailers create a digitally connected storefront,  making it seamless for customers to discover, search, sign up & purchase through interactive panels - bringing the best of e-commerce to physical retail.  Customers can seamlessly buy online inventory directly in-store - payment, shipping information and email collected with one tap. It integrates with major e-commerce platforms such as Shopify, Magento, Klaviyo & much more. It includes a 43"" touch panel that can be mounted like a TV anywhere inside store.",101-250,2.0,Seed,2021-12-10,150000.0,Pre-Seed,170000.0,2.0,101-250,Private,,,,,,0,4,2020,17286,False,False
ASYMmetric ETFs,2020-01-01,http://asymshares.com/,"New York, New York, United States","Financial Services, Professional Services","Finance, Financial Services, Risk Management",2595641.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2020,82941,False,False
Dope VItamins,2019-08-30,http://dopevitamins.com,"Orlando, Florida, United States","Food and Beverage, Health Care",Dietary Supplements,1095919.0,"Rave Smarter, Rave Harder: Dope Vitamins is the premier health and wellness brand designed for the festival lifestyle.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2019,54387,False,False
"Climate Leaders Toolkit, LLC",2019-01-01,http://climateleaderstoolkit.com/,"La Mesa, California, United States",Information Technology,Information Services,2109326.0,"Our goal is to maximize the investment in climate protective infrastructure from the private sector and minimize municipal investment through improving the regulatory environment and shared infrastructure projects. We offer solutions for improved communication as our primary focus. Our current project, the CAP App, encourages the development of social capital in local communities by incentivizing the offering and receiving of local goods and services.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,73149,False,False
Grid,2019-01-01,https://builtbygrid.com,"Dallas, Texas, United States","Consumer Goods, Design, Manufacturing","Furniture, Manufacturing, Product Design",1496429.0,,51-100,0.0,,,0.0,,0.0,,51-100,Private,,,,,,6,5,2019,62732,False,False
DataVerge,2020-01-01,https://dataverge.com,"Brooklyn, New York, United States","Hardware, Information Technology, Internet Services, Privacy and Security, Professional Services, Software","Cloud Computing, Compliance, Data Center, Internet, IT Infrastructure, Network Security, Telecommunications",390997.0,"DataVerge is the partner of choice when it comes to colocation and cloud services, with the most interconnected hubs in the NY region. As the only provider of managed colocation services in the Tri-State area, DataVerge is a trusted partner to Carriers, Cloud Service Providers, ISPs, and Modern Enterprises. We empower enterprises and connectivity partners with interconnected colocation, state-of-the-art Meet Me rooms, unmatched connectivity options, broad geographic reach, and end-to-end support. DataVerge is committed to partnering and empowering enterprises, carriers and other connectivity partners to innovate and drive their business performance forward.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,33453,False,False
Mandala,2021-01-01,https://www.mandalaforus.com/join-us,"Cambridge, Massachusetts, United States","Health Care, Sports","Fitness, Wellness",1345971.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,3,2021,59336,False,False
Super Foundation,2020-01-01,https://www.super-foundation.org/,"Minneapolis, Minnesota, United States","Other, Professional Services, Social Impact","Consulting, Non Profit",2953855.0,"Super Foundation actively determines the most critical problems and the most vital solutions in the world so there will be no question that supporting our cause will do good in the world every time. We are crowd funded, and with your help, we will inspire the positive change the world needs.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,88280,False,False
ScoutX,2021-03-25,https://scoutxsports.com,"Columbus, Ohio, United States","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",Artificial Intelligence (AI),1093810.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,2,2021,54436,False,False
vossaactive,2020-04-16,https://vossaactive.com/,"North Charleston, South Carolina, United States",Commerce and Shopping,E-Commerce,3072893.0,VOSSA The perfect combination between active and dailywear. The brand focuses on women and their lifestyle.,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,3,2020,89595,False,False
McLarty Diversified Holdings,2020-01-01,https://www.mclartydiversified.com/,"Southlake, Texas, United States",Financial Services,Financial Services,1288850.0,"McLarty Diversified Holdings focus on delivering long-term, sustainable financial returns by helping companies achieve scalable growth. We only invest where we can add real value, growth capital and business-building expertise.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,58864,False,False
