company,Founded Date,website,Headquarters Location,Industry Groups,Industries,CB Rank (Company),Full Description,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),Number of Founders,Number of Employees,IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,NA Count,age,founding_year,org_uuid,already_scraped,snapshot_in_window
Puffin Coaching and Consulting,2022-01-01,https://www.puffincc.com,"Brookfield, Wisconsin, United States","Professional Services, Sales and Marketing","Business Development, Consulting, Marketing",1996358.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,2,2022,71905,False,False
OnPoint Property,2019-01-01,https://propertymanagementpros.com/,"Fort Lauderdale, Florida, United States","Financial Services, Real Estate","Asset Management, Real Estate, Real Estate Investment",1071262.0,"OnPoint is a full-service property management company that takes care of real estate investments. They have over 11,000 renters and property owners served. OnPoint Property was founded by Chris Jurasek in 2019 and is based in Florida.",101-250,0.0,,,0.0,,0.0,1.0,101-250,Private,,,0.0,1.0,,6,5,2019,53219,False,False
FluidLytix,2018-08-03,http://fluidlytix.com,"Plano, Texas, United States",Information Technology,Information Technology,614919.0,,51-100,0.0,,,0.0,,0.0,2.0,51-100,Private,,,,,,6,5,2018,41903,False,False
Hiola Housing,2020-01-01,https://www.hiloahousing.org,"Lorton, Virginia, United States","Community and Lifestyle, Other, Real Estate, Social Impact","Non Profit, Residential, Service Industry, Social",2416870.0,"Hiola Housing combats housing inequality for those who are less fortunate, one family at a time. They envision affordable housing helping to pull their world back from environmental collapse one affordable green housing complex at a time. They develop affordable green housing in urban areas for families who can least afford it, enabling them to access an environment that will foster their economic growth.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,79510,False,False
Integrity Mortgage,2019-01-01,https://integritymortgagellc.com,"Portland, Maine, United States","Financial Services, Real Estate","Finance, Financial Services, Lending, Mortgage",755224.0,,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,46017,False,False
TruLoan Mortgage,2019-01-01,https://truloanmortgage.com,"Charlotte, North Carolina, United States","Financial Services, Lending and Investments","Banking, Finance, Financial Services, Lending",545650.0,TruLoan Mortgage is creating a lending platform that brings home ownership and mortgage financing together for everyone involved. There are several loan programs available to meet every need.,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,39596,False,False
Trusty,2019-01-01,https://trustyhomes.com/,"San Francisco, California, United States",Real Estate,Real Estate,260246.0,"1 in 5 homes sell off-market. Trusty brings transparency to real estate by letting homeowners privately indicate their intent to sell, then present offers from matching qualified buyers.",1-10,2.0,Seed,2022-03-01,0.0,Seed,0.0,2.0,1-10,Private,,,,,,2,5,2019,26424,False,False
Vita Innovations,2020-01-01,https://vitainnovations.co,"Ithaca, New York, United States",Health Care,Medical,691990.0,Vita Innovations is to develop a smart mask for the emergency hospital waiting area that can track patients' vitals and spot problems even before they occur.,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,44223,False,False
Approved Modems,2021-01-07,https://approvedmodems.org,"San Francisco, California, United States","Hardware, Information Technology","Information Technology, Network Hardware",2259401.0,"ApprovedModems.org is a resource website dedicated to helping people find the best-rated modems, routers, mesh WiFi systems, and other networking equipment. Unlike other sites that create lists based on the descriptions, we manually check every modem/router/mesh system at various locations to come up with a list of modems that are not just compatible or approved, but also provide high-class performance.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,3,2021,77280,False,False
benefit.design,2020-01-01,https://www.benefit.design/,"Seattle, Washington, United States","Design, Other, Sales and Marketing, Social Impact","Brand Marketing, Charity, Graphic Design, Non Profit",2774846.0,,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,4,2020,86427,False,False
Newlabel,2018-07-01,https://newlabelwholesale/,"Mountain View, California, United States","Clothing and Apparel, Commerce and Shopping, Design, Manufacturing","Fashion, Manufacturing, Marketplace, Wholesale",335216.0,Newlabel - one-stop wholesale center connecting private label businesses to the most trusted manufacturers overseas. We're on a mission to empower wholesale entrepreneurs to create unique products that people love.,11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2018,30695,False,False
Therefore,2020-01-01,https://therefore.app,"New York, New York, United States",Commerce and Shopping,Marketplace,831352.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,48104,False,False
Denali Building Supply,2019-01-01,https://denalibuildingsupply.com/,"St Louis, Missouri, United States","Commerce and Shopping, Real Estate","Building Material, E-Commerce, Retail",538431.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,39332,False,False
Rush Information Services,2019-01-01,https://www.rush.services,"Westbury, New York, United States","Administrative Services, Real Estate","Commercial Real Estate, Document Preparation, Real Estate",2273716.0,"Rush Information Services provides tax searches, continuations, datedown, tax history, tax assessor's letter, certificate of occupancy, street reports, housing/building violations, fire department reports, emergency repairs, full search, refi search, current owner searches, attorney searches, co-op searches, and foreclosure searches. They provide customized solutions to the customer and company needs. The customer contact through phone number, email, and application form.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,5,2019,78664,False,False
Showmetry,2020-01-01,https://showmetry.com,"Dover, Delaware, United States","Events, Internet Services, Media and Entertainment, Software","Events, Internet, Software",1591733.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,4,2020,63964,False,False
Verustat,2020-01-01,https://www.verustat.com,"Brentwood, Tennessee, United States",Health Care,Health Care,337439.0,"Verustat is a health, wellness & fitness care company.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,4,2020,30818,False,False
NISAPASS,2018-04-01,https://www.nisapass.com/,"Washington, District of Columbia, United States",Administrative Services,"Delivery, Human Resources",2989443.0,,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2018,89253,False,False
Saône Capital,2022-01-01,https://www.saonecapital.com,"Austin, Texas, United States","Financial Services, Lending and Investments",Venture Capital,984823.0,,1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,2,2022,51969,False,False
White Bison Group,2018-04-01,https://whitebisongroup.com/,"Miami, Florida, United States","Blockchain and Cryptocurrency, Financial Services, Internet Services, Media and Entertainment, Other, Payments, Software","Blockchain, Cryptocurrency, Social Media",2978052.0,We have helped businesses create their brand presence and achieve their goals. Our process is designed to empower your brand and outfit your business by helping your community.,1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2018,87986,False,False
UTR Therapeutics Inc.,2022-05-17,https://www.utrtherapeutics.com,"New York, New York, United States","Biotechnology, Health Care, Science and Engineering","Biotechnology, Life Science, Oncology",98129.0,UTR Therapeutics Inc is an IND stage biotechnology company advancing mRNA Overwriting which is a spin out from City University of New York and Harvard Medical School.,1-10,1.0,Seed,2022-05-17,400000.0,Pre-Seed,400000.0,1.0,1-10,Private,,,,,,0,1,2022,13085,False,False
SavingsOak,2020-06-01,https://www.savingsoak.com,"San Francisco, California, United States","Financial Services, Health Care","Financial Services, FinTech, Health Care, Health Insurance, Personal Finance",754481.0,SavingsOak is a HSA provider with a consumer-centric approach to increasing employee participation and encouraging them to invest in their savings for long-term healthcare needs.,1-10,0.0,,,0.0,,0.0,2.0,1-10,Private,,,,,,6,3,2020,45993,False,False
Lean365,2020-01-01,https://lean365.ai/,"Austin, Texas, United States","Information Technology, Software","Information Technology, Software, Web Development",786772.0,"Lean365 provides lean management software that helps businesses improve their performance and efficiency by following lean principles. Lean365 offers a platform that enables daily continuous improvement, structured problem-solving, and employee engagement. It was founded in 2020.",11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,4,2020,46908,False,False
Lufian,2019-01-01,https://lufian.online/,"Illinois City, Illinois, United States","Advertising, Media and Entertainment, Sales and Marketing, Video","Advertising, Media and Entertainment, Social News, Video",2515628.0,,11-50,0.0,,,0.0,,0.0,1.0,11-50,Private,,,,,,6,5,2019,81072,False,False
Woofup,2019-01-01,https://woofup.io,"Brooklyn, New York, United States","Apps, Community and Lifestyle, Mobile, Software","Apps, Mobile Apps, Pet",1241704.0,"Woofup is an app  that allows pup owners to set match preferences, like breed, size, and energy level. It helps to view the dogs playing at nearby places, such as dog parks.",1-10,0.0,,,0.0,,0.0,,1-10,Private,,,,,,6,5,2019,56790,False,False
ChefSuite,2020-01-01,https://www.chefsuite.com,"Richmond, Virginia, United States","Food and Beverage, Professional Services, Transportation","Consulting, Cooking, Food Delivery",664048.0,"ChefSuite provides commercial cooking facilities with private kitchens rented by restauranteurs for the preparation of food for pick-up and delivery. Their services include business set-up, discounted vendor rates, marketing, branding, and consulting services. They serve first-time restaurant owners, foot truck operators, catering businesses, established restaurants, and national chains.",11-50,0.0,,,0.0,,0.0,,11-50,Private,,,,,,6,4,2020,43420,False,False
Hammam Linen,2019-02-01,https://hammamlinen.com,"Herndon, Virginia, United States","Commerce and Shopping, Manufacturing","Manufacturing, Retail",344896.0,"We design our own luxury Linens and bring them to you at HammamLinen.com. We believe that home linen should be both functional and beautiful. With our rich color palette and unique design details, we invite you to celebrate effortless style, surround yourself with beauty and fall in love with linen.",1-10,0.0,,,0.0,,0.0,1.0,1-10,Private,,,,,,6,5,2019,31220,False,False
